,TAA,TA,TIN,TIR,TSI,TIM,TIRE,TIP,TIT,TID,TSC,TAc,Type
34362, Grund: Technische Störung an der Strecke,22:37,ICE 70,Chur 12:39-Landquart 12:49-Sargans 12:58-Zürich HB 14:00-Basel SBB 15:06-Basel Bad Bf 15:15-Freiburg(Breisgau) Hbf 15:49-Baden-Baden 16:34-Karlsruhe Hbf 16:51-Mannheim Hbf 17:16-Frankfurt(Main)Hbf 17:58-Kassel-Wilhelmshöhe 19:21-Göttingen 19:41-Hannover Hbf 20:37-Hamburg Hbf 21:54,8002549.0,arr,Chur,14,21:54,20.06.19,Hamburg%238002549,43,ICE
34401, Ersatzfahrt für ICE  504,,ICE 2916,München Hbf 14:56-Nürnberg Hbf 16:04-Erlangen 16:19-Bamberg 16:42-Erfurt Hbf 17:28-Leipzig Hbf 18:16-Lutherstadt Wittenberg Hbf 18:48-Berlin Südkreuz 19:24-Berlin Hbf (tief) 19:40-Berlin-Spandau 19:50-Hamburg Hbf 21:24,8002549.0,arr,München Hbf,-,21:24,20.06.19,Hamburg%238002549,0,ICE
34446, ,,ICE974,Hamburg Hbf (Halt entfällt) 21:01-Hamburg Dammtor (Halt entfällt) 21:04-Neumünster (Halt entfällt) 21:51-Kiel Hbf (Halt entfällt) 22:14,8002549.0,dep,Kiel Hbf,8,21:01,20.06.19,Hamburg%238002549,0,ICE
34477, Gleiswechsel,21:30,ICE 2916,Hamburg Hbf 21:27-Hamburg Dammtor 21:31-Hamburg-Altona 21:40,8002549.0,dep,Hamburg-Altona,7,21:27,20.06.19,Hamburg%238002549,3,ICE
34505, ,,ICE905,Hamburg Hbf 21:51-Büchen 22:13-Ludwigslust 22:40-Wittenberge 23:01-Berlin-Spandau 23:43-Berlin Hbf (tief) 23:55-Berlin Südkreuz 00:03,8002549.0,dep,Berlin Südkreuz,13,21:51,20.06.19,Hamburg%238002549,0,ICE
34582, Grund: Technische Störung an der Strecke,22:38,ICE 70,Chur 12:39-Landquart 12:49-Sargans 12:58-Zürich HB 14:00-Basel SBB 15:06-Basel Bad Bf 15:15-Freiburg(Breisgau) Hbf 15:49-Baden-Baden 16:34-Karlsruhe Hbf 16:51-Mannheim Hbf 17:16-Frankfurt(Main)Hbf 17:58-Kassel-Wilhelmshöhe 19:21-Göttingen 19:41-Hannover Hbf 20:37-Hamburg Hbf 21:54,8002549.0,arr,Chur,14,21:54,20.06.19,Hamburg%238002549,44,ICE
34628, ,,ICE 1084,München Hbf 15:21-Ingolstadt Hbf 16:00-Nürnberg Hbf 16:33-Würzburg Hbf 17:28-Fulda 18:04-Kassel-Wilhelmshöhe 18:36-Göttingen 18:56-Hannover Hbf 19:59-Celle (Halt entfällt) 20:20-Uelzen (Halt entfällt) 20:42-Lüneburg (Halt entfällt) 20:59-Hamburg Hbf (Halt entfällt) 21:28,8002549.0,arr,München Hbf,11,21:28,20.06.19,Hamburg%238002549,0,ICE
35100, Grund: Technische Störung an der Strecke,22:39,ICE 70,Chur 12:39-Landquart 12:49-Sargans 12:58-Zürich HB 14:00-Basel SBB 15:06-Basel Bad Bf 15:15-Freiburg(Breisgau) Hbf 15:49-Baden-Baden 16:34-Karlsruhe Hbf 16:51-Mannheim Hbf 17:16-Frankfurt(Main)Hbf 17:58-Kassel-Wilhelmshöhe 19:21-Göttingen 19:41-Hannover Hbf 20:37-Hamburg Hbf 21:54,8002549.0,arr,Chur,14,21:54,20.06.19,Hamburg%238002549,45,ICE
35256, Ersatzfahrt für ICE  974,,ICE 2910,Stuttgart Hbf 15:24-Mannheim Hbf 16:05-Frankfurt(M) Flughafen Fernbf (Halt entfällt) 16:42-Frankfurt(Main)Hbf 16:58-Kassel-Wilhelmshöhe 18:21-Göttingen 18:41-Hannover Hbf 19:37-Lüneburg 20:28-Hamburg-Harburg20:45-Hamburg Hbf 20:55,8002549.0,arr,Stuttgart Hbf,8,20:55,20.06.19,Hamburg%238002549,0,ICE
35330, Änderung im Fahrtverlauf!@@Ersatzfahrt für ICE  974@@Grund: Polizeiliche Ermittlung,21:46,ICE 2910,Stuttgart Hbf 15:24-Mannheim Hbf 16:05-Frankfurt(M) Flughafen Fernbf (Halt entfällt) 16:42-Frankfurt(Main)Hbf 16:58-Kassel-Wilhelmshöhe 18:21-Göttingen 18:41-Hannover Hbf 19:37-Lüneburg 20:28-Hamburg-Harburg20:45-Hamburg Hbf 20:55,8002549.0,arr,Stuttgart Hbf,8,20:55,20.06.19,Hamburg%238002549,51,ICE
35478, Änderung im Fahrtverlauf!@@Ersatzfahrt für ICE  974@@Grund: Polizeiliche Ermittlung,21:47,ICE 2910,Stuttgart Hbf 15:24-Mannheim Hbf 16:05-Frankfurt(M) Flughafen Fernbf (Halt entfällt) 16:42-Frankfurt(Main)Hbf 16:58-Kassel-Wilhelmshöhe 18:21-Göttingen 18:41-Hannover Hbf 19:37-Lüneburg 20:28-Hamburg-Harburg20:45-Hamburg Hbf 20:55,8002549.0,arr,Stuttgart Hbf,8,20:55,20.06.19,Hamburg%238002549,52,ICE
35659, ,,ICE 2916,Hamburg Hbf 21:27-Hamburg Dammtor 21:31-Hamburg-Altona 21:40,8002549.0,dep,Hamburg-Altona,-,21:27,20.06.19,Hamburg%238002549,0,ICE
35687, Grund: Verspätete Bereitstellung des Zuges,22:07,ICE905,Hamburg Hbf 21:51-Büchen 22:13-Ludwigslust 22:40-Wittenberge 23:01-Berlin-Spandau 23:43-Berlin Hbf (tief) 23:55-Berlin Südkreuz 00:03,8002549.0,dep,Berlin Südkreuz,13,21:51,20.06.19,Hamburg%238002549,16,ICE
35698, Änderung im Fahrtverlauf!@@Ersatzfahrt für ICE  974@@Grund: Polizeiliche Ermittlung,21:48,ICE 2910,Stuttgart Hbf 15:24-Mannheim Hbf 16:05-Frankfurt(M) Flughafen Fernbf (Halt entfällt) 16:42-Frankfurt(Main)Hbf 16:58-Kassel-Wilhelmshöhe 18:21-Göttingen 18:41-Hannover Hbf 19:37-Lüneburg 20:28-Hamburg-Harburg20:45-Hamburg Hbf 20:55,8002549.0,arr,Stuttgart Hbf,8,20:55,20.06.19,Hamburg%238002549,53,ICE
36616, ,,ICE504,München Hbf 14:56-Nürnberg Hbf 16:04-Erlangen 16:19-Bamberg 16:42-Erfurt Hbf 17:28-Leipzig Hbf 18:16-Lutherstadt Wittenberg Hbf 18:48-Berlin Südkreuz 19:24-Berlin Hbf (tief) 19:40-Berlin-Spandau 19:50-Hamburg Hbf 21:24,8002549.0,arr,München Hbf,6,21:24,20.06.19,Hamburg%238002549,0,ICE
36617, ,,ICE 2794,München Hbf 14:56-Nürnberg Hbf 16:04-Erlangen 16:19-Bamberg 16:42-Erfurt Hbf 17:28-Leipzig Hbf 18:16-Lutherstadt Wittenberg Hbf 18:48-Berlin Südkreuz 19:24-Berlin Hbf (tief) 19:40-Berlin-Spandau 19:50-Hamburg Hbf 21:24,8002549.0,arr,München Hbf,-,21:24,20.06.19,Hamburg%238002549,0,ICE
36844, ,,ICE 2794,Hamburg Hbf 21:27-Hamburg Dammtor 21:31-Hamburg-Altona 21:40,8002549.0,dep,Hamburg-Altona,-,21:27,20.06.19,Hamburg%238002549,0,ICE
36873, Grund: Verspätete Bereitstellung des Zuges,22:09,ICE905,Hamburg Hbf 21:51-Büchen 22:13-Ludwigslust 22:40-Wittenberge 23:01-Berlin-Spandau 23:43-Berlin Hbf (tief) 23:55-Berlin Südkreuz 00:03,8002549.0,dep,Berlin Südkreuz,13,21:51,20.06.19,Hamburg%238002549,18,ICE
36916, ,,ICE 2916,München Hbf 14:56-Nürnberg Hbf 16:04-Erlangen 16:19-Bamberg 16:42-Erfurt Hbf 17:28-Leipzig Hbf 18:16-Lutherstadt Wittenberg Hbf 18:48-Berlin Südkreuz 19:24-Berlin Hbf (tief) 19:40-Berlin-Spandau 19:50-Hamburg Hbf 21:24,8002549.0,arr,München Hbf,-,21:24,20.06.19,Hamburg%238002549,0,ICE
37223, ,,ICE 1084,München Hbf 15:21-Ingolstadt Hbf 16:00-Nürnberg Hbf 16:33-Würzburg Hbf 17:28-Fulda 18:04-Kassel-Wilhelmshöhe 18:36-Göttingen 18:56-Hannover Hbf 19:59-Celle 20:20-Uelzen 20:42-Lüneburg 20:59-Hamburg Hbf 21:28,8002549.0,arr,München Hbf,11,21:28,20.06.19,Hamburg%238002549,0,ICE
37776, Grund: Technische Störung an der Strecke,22:36,ICE 70,Chur 12:39-Landquart 12:49-Sargans 12:58-Zürich HB 14:00-Basel SBB 15:06-Basel Bad Bf 15:15-Freiburg(Breisgau) Hbf 15:49-Baden-Baden 16:34-Karlsruhe Hbf 16:51-Mannheim Hbf 17:16-Frankfurt(Main)Hbf 17:58-Kassel-Wilhelmshöhe 19:21-Göttingen 19:41-Hannover Hbf 20:37-Hamburg Hbf 21:54,8002549.0,arr,Chur,14,21:54,20.06.19,Hamburg%238002549,42,ICE
38260, Ersatzfahrt für ICE  704,,ICE 2922,Berlin Hbf (tief) 20:38-Berlin-Spandau 20:48-Hamburg Hbf 22:21,8002549.0,arr,Berlin Hbf (tief),-,22:21,20.06.19,Hamburg%238002549,0,ICE
38269, Fahrt fällt aus,,ICE 90,Wien Hbf 13:15-Wien Meidling 13:22-St.Pölten Hbf 13:46-Linz Hbf 14:36-Wels Hbf14:47-Passau Hbf (Halt entfällt) 15:37-Plattling (Halt entfällt) 16:04-Regensburg Hbf (Halt entfällt) 16:35-Nürnberg Hbf (Halt entfällt) 17:32-Würzburg Hbf (Halt entfällt) 18:26-Fulda (Halt entfällt) 19:04-Kassel-Wilhelmshöhe (Halt entfällt) 19:39-Hannover Hbf (Halt entfällt) 20:58-Celle (Halt entfällt) 21:19-Uelzen (Halt entfällt) 21:42-Lüneburg (Halt entfällt) 21:58-Hamburg Hbf (Halt entfällt) 22:28,8002549.0,arr,Wien Hbf,14,22:28,20.06.19,Hamburg%238002549,0,ICE
38270, Sonderfahrt@@Grund: Technische Störung an der Strecke,23:27,ICE 2834,Passau Hbf 15:37-Plattling 16:04-Regensburg Hbf 16:35-Nürnberg Hbf 17:32-Würzburg Hbf 18:26-Fulda 19:04-Kassel-Wilhelmshöhe 19:39-Hannover Hbf 20:58-Celle 21:19-Uelzen 21:42-Lüneburg 21:58-Hamburg-Harburg 22:17-Hamburg Hbf 22:28,8002549.0,arr,Passau Hbf,14,22:28,20.06.19,Hamburg%238002549,59,ICE
38342, ,,ICE 90,Wien Hbf 13:15-Wien Meidling 13:22-St.Pölten Hbf 13:46-Linz Hbf 14:36-Wels Hbf14:47-Passau Hbf (Halt entfällt) 15:37-Plattling (Halt entfällt) 16:04-Regensburg Hbf (Halt entfällt) 16:35-Nürnberg Hbf (Halt entfällt) 17:32-Würzburg Hbf (Halt entfällt) 18:26-Fulda (Halt entfällt) 19:04-Kassel-Wilhelmshöhe (Halt entfällt) 19:39-Hannover Hbf (Halt entfällt) 20:58-Celle (Halt entfällt) 21:19-Uelzen (Halt entfällt) 21:42-Lüneburg (Halt entfällt) 21:58-Hamburg Hbf (Halt entfällt) 22:28,8002549.0,arr,Wien Hbf,14,22:28,20.06.19,Hamburg%238002549,0,ICE
38451, ,,ICE 70,Chur 12:39-Landquart 12:49-Sargans 12:58-Zürich HB 14:00-Basel SBB 15:06-Basel Bad Bf 15:15-Freiburg(Breisgau) Hbf 15:49-Baden-Baden 16:34-Karlsruhe Hbf 16:51-Mannheim Hbf 17:16-Frankfurt(Main)Hbf 17:58-Kassel-Wilhelmshöhe 19:21-Göttingen 19:41-Hannover Hbf 20:37-Hamburg Hbf 21:54,8002549.0,arr,Chur,14,21:54,20.06.19,Hamburg%238002549,0,ICE
38487, Sonderfahrt@@Grund: Technische Störung an der Strecke,23:26,ICE 2834,Passau Hbf 15:37-Plattling 16:04-Regensburg Hbf 16:35-Nürnberg Hbf 17:32-Würzburg Hbf 18:26-Fulda 19:04-Kassel-Wilhelmshöhe 19:39-Hannover Hbf 20:58-Celle 21:19-Uelzen 21:42-Lüneburg 21:58-Hamburg-Harburg 22:17-Hamburg Hbf 22:28,8002549.0,arr,Passau Hbf,14,22:28,20.06.19,Hamburg%238002549,58,ICE
38768, ,,ICE 2922,Hamburg Hbf 22:26-Hamburg Dammtor 22:30-Hamburg-Altona 22:38,8002549.0,dep,Hamburg-Altona,-,22:26,20.06.19,Hamburg%238002549,0,ICE
38773, Sonderfahrt,,ICE 2834,Hamburg Hbf (Halt entfällt) 22:31-Hamburg Dammtor (Halt entfällt) 22:35-Hamburg-Altona (Halt entfällt) 22:45,8002549.0,dep,Hamburg-Altona,14,22:31,20.06.19,Hamburg%238002549,0,ICE
39117, ,,ICE704,München Hbf 15:44-Nürnberg Hbf 17:05-Bamberg 17:41-Erfurt Hbf 18:32-Bitterfeld 19:24-Berlin Südkreuz 20:19-Berlin Hbf (tief) 20:38-Berlin-Spandau 20:48-Hamburg Hbf 22:21,8002549.0,arr,München Hbf,6,22:21,20.06.19,Hamburg%238002549,0,ICE
39120, ,,ICE 2922,Berlin Hbf (tief) 20:38-Berlin-Spandau 20:48-Hamburg Hbf 22:21,8002549.0,arr,Berlin Hbf (tief),-,22:21,20.06.19,Hamburg%238002549,0,ICE
39130, Sonderfahrt@@Grund: Technische Störung an der Strecke,23:28,ICE 2834,Passau Hbf 15:37-Plattling 16:04-Regensburg Hbf 16:35-Nürnberg Hbf 17:32-Würzburg Hbf 18:26-Fulda 19:04-Kassel-Wilhelmshöhe 19:39-Hannover Hbf 20:58-Celle 21:19-Uelzen 21:42-Lüneburg 21:58-Hamburg-Harburg 22:17-Hamburg Hbf 22:28,8002549.0,arr,Passau Hbf,14,22:28,20.06.19,Hamburg%238002549,60,ICE
39272, Sonderfahrt@@Grund: Technische Störung an der Strecke,23:31,ICE 2834,Passau Hbf 15:37-Plattling 16:04-Regensburg Hbf 16:35-Nürnberg Hbf 17:32-Würzburg Hbf 18:26-Fulda 19:04-Kassel-Wilhelmshöhe 19:39-Hannover Hbf 20:58-Celle 21:19-Uelzen 21:42-Lüneburg 21:58-Hamburg-Harburg 22:17-Hamburg Hbf 22:28,8002549.0,arr,Passau Hbf,14,22:28,20.06.19,Hamburg%238002549,63,ICE
39483, Sonderfahrt@@Grund: Technische Störung an der Strecke,23:30,ICE 2834,Passau Hbf 15:37-Plattling 16:04-Regensburg Hbf 16:35-Nürnberg Hbf 17:32-Würzburg Hbf 18:26-Fulda 19:04-Kassel-Wilhelmshöhe 19:39-Hannover Hbf 20:58-Celle 21:19-Uelzen 21:42-Lüneburg 21:58-Hamburg-Harburg 22:17-Hamburg Hbf 22:28,8002549.0,arr,Passau Hbf,14,22:28,20.06.19,Hamburg%238002549,62,ICE
40067, ,,ICE572,Stuttgart Hbf 17:24-Mannheim Hbf 18:05-Frankfurt(M) Flughafen Fernbf 18:42-Frankfurt(Main)Hbf 18:58-Kassel-Wilhelmshöhe 20:21-Göttingen 20:41-Hannover Hbf 21:37-Hamburg Hbf 22:54,8002549.0,arr,Stuttgart Hbf,14,22:54,20.06.19,Hamburg%238002549,0,ICE
40075, Sonderfahrt@@Grund: Technische Störung an der Strecke,23:34,ICE 2834,Passau Hbf 15:37-Plattling 16:04-Regensburg Hbf 16:35-Nürnberg Hbf 17:32-Würzburg Hbf 18:26-Fulda 19:04-Kassel-Wilhelmshöhe 19:39-Hannover Hbf 20:58-Celle 21:19-Uelzen 21:42-Lüneburg 21:58-Hamburg-Harburg 22:17-Hamburg Hbf 22:28,8002549.0,arr,Passau Hbf,14,22:28,20.06.19,Hamburg%238002549,66,ICE
40105, Grund: Bauarbeiten,23:38,ICE582,München Hbf 17:19-Ingolstadt Hbf 17:57-Nürnberg Hbf 18:33-Würzburg Hbf 19:28-Fulda 20:04-Kassel-Wilhelmshöhe 20:36-Göttingen 20:56-Hannover Hbf 21:59-Celle 22:20-Uelzen 22:42-Lüneburg 22:59-Hamburg Hbf 23:31,8002549.0,arr,München Hbf,8,23:31,20.06.19,Hamburg%238002549,7,ICE
40126, Sonderfahrt@@Grund: Technische Störung an der Strecke@@Gleiswechsel,23:35,ICE 2834,Passau Hbf 15:37-Plattling 16:04-Regensburg Hbf 16:35-Nürnberg Hbf 17:32-Würzburg Hbf 18:26-Fulda 19:04-Kassel-Wilhelmshöhe 19:39-Hannover Hbf 20:58-Celle 21:19-Uelzen 21:42-Lüneburg 21:58-Hamburg-Harburg 22:17-Hamburg Hbf 22:28,8002549.0,arr,Passau Hbf,13,22:28,20.06.19,Hamburg%238002549,67,ICE
40205, Grund: Bauarbeiten,23:37,ICE582,München Hbf 17:19-Ingolstadt Hbf 17:57-Nürnberg Hbf 18:33-Würzburg Hbf 19:28-Fulda 20:04-Kassel-Wilhelmshöhe 20:36-Göttingen 20:56-Hannover Hbf 21:59-Celle 22:20-Uelzen 22:42-Lüneburg 22:59-Hamburg Hbf 23:31,8002549.0,arr,München Hbf,8,23:31,20.06.19,Hamburg%238002549,6,ICE
40226, Sonderfahrt,,ICE 2834,Passau Hbf 15:37-Plattling 16:04-Regensburg Hbf 16:35-Nürnberg Hbf 17:32-Würzburg Hbf 18:26-Fulda 19:04-Kassel-Wilhelmshöhe 19:39-Hannover Hbf 20:58-Celle 21:19-Uelzen 21:42-Lüneburg 21:58-Hamburg-Harburg 22:17-Hamburg Hbf 22:28,8002549.0,arr,Passau Hbf,14,22:28,20.06.19,Hamburg%238002549,0,ICE
40305, Grund: Bauarbeiten,23:39,ICE582,München Hbf 17:19-Ingolstadt Hbf 17:57-Nürnberg Hbf 18:33-Würzburg Hbf 19:28-Fulda 20:04-Kassel-Wilhelmshöhe 20:36-Göttingen 20:56-Hannover Hbf 21:59-Celle 22:20-Uelzen 22:42-Lüneburg 22:59-Hamburg Hbf 23:31,8002549.0,arr,München Hbf,8,23:31,20.06.19,Hamburg%238002549,8,ICE
40355, ,,ICE582,München Hbf 17:19-Ingolstadt Hbf 17:57-Nürnberg Hbf 18:33-Würzburg Hbf 19:28-Fulda 20:04-Kassel-Wilhelmshöhe 20:36-Göttingen 20:56-Hannover Hbf 21:59-Celle 22:20-Uelzen 22:42-Lüneburg 22:59-Hamburg Hbf 23:31,8002549.0,arr,München Hbf,8,23:31,20.06.19,Hamburg%238002549,0,ICE
